ArtikelNr;Beschreibung;Beschreibung2;T24ID;POG;PUG;REF;HANDLING;FAKTOR;ORIGINAL;Prio
040072020;Michelin 200/55 ZR17  (78W)  TL;Power Supersport Evo REAR # 703385;315833;118,9;106,754;1;0;;-1;2
040072030;Michelin 240/45 ZR17  (82W)  TL;Pilot Power 3 REAR # 926270;336981;125,7;112,602;1;0;;-1;2
040072040;Michelin 110/70 ZR17  (54W)  TL;Pilot Power 2CT FRONT # 031404;340937;64;59,54;1;0;;-1;2
040072050;Michelin 180/55 ZR17  (73W)  TL;Pilot Road 4 A REAR # 944708;315728;124,6;111,656;1;0;;-1;2
040072060;Michelin 190/50 ZR17  (73W)  TL;Pilot Road 4 A REAR # 121090;310267;123,7;110,882;1;0;;-1;2
040072070;MichelinMT 90  B 16  72 H   TT/TL;Commander II FRONT # 183947;322369;103;93,08;1;0;;-1;2
040072080;MichelinMH 90  - 21  54 H   TT/TL;Commander II FRONT # 027803;322368;75,4;69,344;1;0;;-1;2
040072140;Michelin 110/80 - 17  57 S   TT/TL;Pilot Street # 010712;337761;52,4;49,564;1;0;;-1;2
040072170;Michelin 140/70 - 17  66 H   TT/TL;Pilot Street REAR # 666756;315836;63,2;58,852;1;0;;-1;2
040072180;Michelin 2.50 - 17 RF  43P TT;Pilot Street # 517102;308735;27,9;25,484;1;0;;-1;2
040072190;Michelin 100/80 - 10  53 L   TL;City Grip F/R # 616514;323065;28,4;25,914;1;0;;-1;2
040072200;Michelin 120/70 ZR17  (58W)  TL;Power Slick evo FRONT # 079725;318545;121,9;109,334;1;0;;-1;2
040072210;Michelin 190/55 ZR17  (75W)  TL;Power Slick evo REAR # 563738;317664;164,6;146,056;1;0;;-1;2
040072220;Michelin 200/55 ZR17  (78W)  TL;Power Slick evo REAR # 043762;323960;170,4;151,044;1;0;;-1;2
040072630;Michelin 225/75 R 17.5 129 M   TL;X Multi Z 3PMSF M+S # 831758;304678;286;239,2;2;0;;-1;2
040072640;Michelin 235/75 R 17.5 132 M   TL;X Multi Z 3PMSF M+S # 541269;311548;316,25;264,5;2;0;;-1;2
040072650;Michelin 245/70 R 17.5 136 M   TL;X Multi Z 3PMSF M+S # 452013;313627;341,55;285,66;2;0;;-1;2
040072660;Michelin 245/70 R 19.5 136 M   TL;X Multi Z 3PMSF M+S # 856711;310875;350,9;293,48;2;0;;-1;2
040072680;Michelin 385/65 R 22.5 160 K  (158L) 158L  TL;X Line En. F Antispl # 130553;305963;551,1;460,92;2;0;;-1;2
040072780;Michelin 245/35 ZR19 EL  93 Y   TL;Pilot Super Sport MO1 FSL # 391622;319245;221,9;190,834;4;0;;-1;2
040072790;Michelin 265/35 ZR19 EL  98 Y   TL;Pilot Super Sport MO1 FSL # 797608;319521;275,6;237,016;4;0;;-1;2
040072820;Michelin 255/40 ZR19 EL 100 Y   TL;Pilot Sport 3 AO FSL # 272795;317438;180,2;154,972;4;0;;-1;2
040072840;Michelin 205/55 R 16  91 V   TL;Energy Saver + * # 300902;313089;70,9;60,974;4;0;;-1;2
040072870;Michelin 185/60 R 15  84 H   TL;Energy Saver + AO # 043929;322160;64,5;55,47;4;0;;-1;2
040072880;Michelin 235/45 R 19 EL  99 V   TL;Pilot Alpin PA4 AO # 290659;319811;198,6;170,796;4;0;;-1;2
040072910;Michelin 205/60 R 16 EL  96 H   TL;CrossClimate 3PMSF # 465138;315811;89,2;76,712;4;0;;-1;2
040072950;Michelin 195/55 R 15 EL  89 V   TL;CrossClimate 3PMSF # 033462;315814;92,6;79,636;4;0;;-1;2
040073030;Michelin 185/65 R 15 EL  92 V   TL;CrossClimate 3PMSF # 139354;310977;70,6;60,716;4;0;;-1;2
040073070;Michelin 225/55 R 17 EL 101 W   TL;CrossClimate 3PMSF # 295000;315806;136,8;117,648;4;0;;-1;2
040073100;Michelin 215/50 R 17 EL  95 W   TL;CrossClimate 3PMSF # 490037;315822;146,5;125,99;4;0;;-1;2
040073130;Michelin 205/60 R 16  92 V   TL;Primacy 3 FSL # 085449;320878;99,2;85,312;4;0;;-1;2
040073140;Michelin 225/60 R 17  99 Y   TL;Primacy 3 * FSL # 370150;318899;120,8;103,888;4;0;;-1;2
040073150;Michelin 205/50 R 17 EL  93 H   TL;Primacy 3 FSL # 621325;325669;94,7;81,442;4;0;;-1;2
040073160;Michelin 225/50 R 17 EL  98 W   TL;Primacy 3 * FSL # 281356;321726;122,5;105,35;4;0;;-1;2
040073180;Michelin 215/45 R 17 EL  91 W   TL;Primacy 3 FSL # 836741;343068;98,3;84,538;4;0;;-1;2
040073200;Michelin 245/45 R 19 EL 102 Y   TL;Primacy 3 * FSL # 197753;325554;197,4;169,764;4;0;;-1;2
040073220;Michelin 195/55 R 16  87 H   TL;Primacy 3 ZP FSL # 085814;320783;99,8;85,828;4;0;;-1;2
040073230;Michelin 195/55 R 16 EL  91 V   TL;Primacy 3 ZP FSL # 016323;320785;109,2;93,912;4;0;;-1;2
040073260;Michelin 275/40 R 18  99 Y   TL;Primacy 3 ZP * MOE FSL # 432853;345578;229,6;197,456;4;0;;-1;2
040073270;Michelin 245/40 R 19 EL  98 Y   TL;Primacy 3 ZP * MOE FSL # 387467;347895;256,9;220,934;4;0;;-1;2
040073280;Michelin 215/45 ZR17 EL  (91Y)  TL;Pilot Super Sport FSL # 496433;321159;118,1;101,566;4;0;;-1;2
040073300;Michelin 255/45 ZR20 EL  (105Y)  TL;Pilot Super Sport FSL # 004475;327275;248,8;213,968;4;0;;-1;2
040073340;Michelin 255/35 ZR21 EL  (98Y)  TL;Pilot Super Sport FSL # 558917;344314;264,2;227,212;4;0;;-1;2
040073410;Michelin 235/40 ZR18 EL  (95Y)  TL;Pilot Sport PS2 N4 FSL # 546621;343454;164,5;141,47;4;0;;-1;2
040073520;Michelin 235/65 R 17 104 W   TL;Latitude Sport 3 AO # 166260;315973;117,6;101,136;4;0;;-1;2
040073570;Michelin 255/45 R 20 EL 105 V   TL;Latitude Sport 3 # 253522;343072;227,6;195,736;4;0;;-1;2
040073600;Michelin 235/65 R 16 C 121 R   TL;Agilis + # 004412;319559;147,2;126,592;4;0;;-1;2
040073620;Michelin 235/60 R 17 C 117 R   TL;Agilis + # 619661;323962;154,1;132,526;4;0;;-1;2
040073640;Michelin 215/50 R 17 EL  95 H   TL;Alpin 5 # 889223;325475;122,7;105,522;4;0;;-1;2
040073660;Michelin 225/55 R 16  95 V   TL;Alpin 5 ZP # 881384;316095;119,1;102,426;4;0;;-1;2
040073670;Michelin 265/35 R 19 EL  98 V   TL;Pilot Alpin PA4 MO # 668002;321909;268,7;231,082;4;0;;-1;2
040073850;Michelin 120/70 - 15 RF  62 S   TL;City Grip Winter FRONT # 073550;322420;44,9;43,114;1;0;;-1;2
040074140;Michelin 195/65 R 15  91 T   TL;Energy Saver + S1 # 755945;326013;56,1;48,246;4;0;;-1;2
040074160;Michelin 205/45 R 17  88 V   TL;Pilot Sport 3 FSL # 934011;323286;111,3;95,718;4;0;;-1;2
040074170;Michelin 255/35 ZR18 EL  (94Y)  TL;Pilot Super Sport FSL # 002705;354929;162,1;139,406;4;0;;-1;2
040074290;Michelin 235/55 R 17  99 V   TL;Latitude Tour HP # 632117;325302;112;96,32;4;0;;-1;2
040074840;Michelin 235/65 R 17 104 V   TL;Latitude Sport 3 MO # 064359;338477;118,1;101,566;4;0;;-1;2
040075010;Michelin 265/70 R 17.5 140 M   TL;X Multi D 3PMSF M+S # 183637;332387;404,8;338,56;2;0;;-1;2
040075040;Michelin 100/100- 18  59 M   TT;Starcross 5 med. REAR # 087232;328211;50;47,5;1;0;;-1;2
040075060;Michelin 120/80 - 19  63 M   TT;Starcross 5 med. REAR # 414640;328217;57,5;53,95;1;0;;-1;2
040075070;Michelin 120/90 - 18  65 M   TT;Starcross 5 med. REAR # 771311;328219;56,3;52,918;1;0;;-1;2
040075080;Michelin 100/90 - 19  57 M   TT;Starcross 5 med. REAR # 964279;328202;53,4;50,424;1;0;;-1;2
040075090;Michelin 100/100- 18  59 M   TT;Starcross 5 soft REAR # 143683;328212;51,9;49,134;1;0;;-1;2
040075100;Michelin 100/90 - 19  57 M   TT;Starcross 5 soft REAR # 162418;328204;52,3;49,478;1;0;;-1;2
040075110;Michelin 110/100- 18  64 M   TT;Starcross 5 soft REAR # 227750;328214;53,4;50,424;1;0;;-1;2
040075120;Michelin 120/80 - 19  63 M   TT;Starcross 5 soft REAR # 275510;328218;56,7;53,262;1;0;;-1;2
040075130;Michelin 120/90 - 18  65 M   TT;Starcross 5 soft REAR # 461928;328205;54,2;51,112;1;0;;-1;2
040075140;Michelin 100/90 - 19  57 M   TT;Starcross 5 sand REAR # 297381;328203;56,3;52,918;1;0;;-1;2
040075160;Michelin 90 /100- 21  57 M   TT;Starcross 5 med. FRONT # 201735;328228;47,4;45,264;1;0;;-1;2
040075180;Michelin 90 /100- 21  57 M   TT;Starcross 5 soft FRONT # 725836;328229;47,7;45,522;1;0;;-1;2
040075190;Michelin 80 /100- 21  51 M   TT;Starcross 5 soft FRONT # 785304;328210;43,8;42,168;1;0;;-1;2
040075200;Michelin 80 /100- 21  51 M   TT;Starcross 5 sand FRONT # 930497;328227;43,9;42,254;1;0;;-1;2
040075210;Michelin 130/90 B 16 RF  73 H   TT/TL;Scorcher 32 FRONT # 052653;335669;117,7;105,722;1;0;;-1;2
040075220;Michelin 180/70 B 16  77 H   TT/TL;Scorcher 32 REAR # 084161;340938;168,1;149,066;1;0;;-1;2
040075230;Michelin 180/55 ZR17  (73W)  TL;Scorcher 11 REAR # 206030;334592;147,5;131,35;1;0;;-1;2
040075250;Michelin 150/70 ZR17  (69W)  TL;Scorcher 11 REAR # 393291;334588;148,5;132,21;1;0;;-1;2
040075260;Michelin 150/60 ZR17  (66W)  TL;Scorcher 11 REAR # 559849;334585;150,2;133,672;1;0;;-1;2
040075270;Michelin 200/55 R 17  78 V   TL;Scorcher 11 REAR # 627088;334597;161,1;143,046;1;0;;-1;2
040075280;Michelin 240/40 R 18  79 V   TL;Scorcher 11 REAR # 897924;343815;176,3;156,118;1;0;;-1;2
040075290;Michelin 120/70 ZR19  60 W   TT/TL;Scorcher 11 FRONT # 054571;340846;132,2;118,192;1;0;;-1;2
040075300;Michelin 140/75 R 17  67 V   TL;Scorcher 11 FRONT # 567465;334584;146,8;130,748;1;0;;-1;2
040075310;Michelin 120/70 ZR18  (59W)  TL;Scorcher 11 F FRONT # 718570;334580;140,8;125,588;1;0;;-1;2
040075320;Michelin 120/70 ZR18  (59W)  TL;Scorcher 11 T FRONT # 716063;334581;140,9;125,674;1;0;;-1;2
040075330;Michelin 100/80 - 17  52 H   TL;Scorcher 11 FRONT # 420386;334578;87,1;79,406;1;0;;-1;2
040075350;Michelin 180/60 B 17  75 V   TT/TL;Scorcher 31 REAR # 460388;334595;166,8;147,948;1;0;;-1;2
040075360;Michelin 160/70 B 17  73 V   TT/TL;Scorcher 31 REAR # 825755;334571;135,9;121,374;1;0;;-1;2
040075370;Michelin 180/65 B 16  81 H   TT/TL;Scorcher 31 REAR # 781067;348904;159,6;141,756;1;0;;-1;2
040075380;Michelin 130/90 B 16  73 H   TT/TL;Scorcher 31 FRONT # 359328;253900;107,8;97,208;1;0;;-1;2
040075390;Michelin 130/70 B 18  63 H   TT/TL;Scorcher 31 FRONT # 559098;339700;110,8;99,788;1;0;;-1;2
040075400;Michelin 130/80 B 17  65 H   TT/TL;Scorcher 31 FRONT # 682482;335672;117,4;105,464;1;0;;-1;2
040075410;Michelin 100/90 B 19  57 H   TT/TL;Scorcher 31 FRONT # 986404;334579;98,4;89,124;1;0;;-1;2
040075420;Michelin 80 /90 - 21  54 H   TT/TL;Scorcher 31 FRONT # 705949;334600;94,3;85,598;1;0;;-1;2
040075450;Michelin 225/55 R 17  97 Y   TL;Primacy 3 * MO FSL # 349338;339012;125,2;107,672;4;0;;-1;2
040075460;Michelin 195/50 R 16  88 V   TL;Primacy 3 FSL # 187346;363498;100,4;86,344;4;0;;-1;2
040075500;Michelin 225/50 R 17  94 Y   TL;Primacy 3 AO FSL # 429361;339014;134,6;115,756;4;0;;-1;2
040075510;Michelin 195/50 R 15  82 V   TL;Pilot Sport 3 FSL # 919698;338558;64,2;55,212;4;0;;-1;2
040075530;Michelin 235/35 ZR19 EL  91 Y   TL;Pilot Sport 3 FSL # 698412;340234;159,2;136,912;4;0;;-1;2
040075600;Michelin 205/45 ZR17 EL  (88Y)  TL;Pilot Sport 4 FSL # 149173;338954;114,3;98,298;4;0;;-1;2
040075610;Michelin 215/45 ZR17 EL  (91Y)  TL;Pilot Sport 4 FSL # 795291;338952;101;86,86;4;0;;-1;2
040075620;Michelin 225/45 ZR17 EL  (94Y)  TL;Pilot Sport 4 FSL # 478670;338935;105,1;90,386;4;0;;-1;2
040075640;Michelin 245/45 ZR17 EL  (99Y)  TL;Pilot Sport 4 FSL # 518047;338950;154,3;132,698;4;0;;-1;2
040075650;Michelin 225/45 ZR18 EL  (95Y)  TL;Pilot Sport 4 FSL # 413756;338958;151;129,86;4;0;;-1;2
040075660;Michelin 245/45 ZR18 EL  (100Y)  TL;Pilot Sport 4 FSL # 773625;338915;153,4;131,924;4;0;;-1;2
040075670;Michelin 245/40 ZR17 EL  (95Y)  TL;Pilot Sport 4 FSL # 736885;338956;140,5;120,83;4;0;;-1;2
040075680;Michelin 215/40 ZR18 EL  (89Y)  TL;Pilot Sport 4 FSL # 112030;338933;136;116,96;4;0;;-1;2
040075720;Michelin 255/40 ZR18 EL  (99Y)  TL;Pilot Sport 4 FSL # 792796;338934;179,1;154,026;4;0;;-1;2
040075750;Michelin 275/35 ZR18 EL  (99Y)  TL;Pilot Sport 4 FSL # 286893;338920;173,7;149,382;4;0;;-1;2
040075760;Michelin 255/35 ZR19 EL  (96Y)  TL;Pilot Sport 4 FSL # 133870;338948;172,1;148,006;4;0;;-1;2
040075770;Michelin 225/45 ZR17 EL  94 W   TL;Pilot Sport 4 FSL # 727810;338918;97,4;83,764;4;0;;-1;2
040075800;Michelin 245/35 ZR19 EL  (93Y)  TL;Pilot Super Sport * FSL # 877084;345014;198;170,28;4;0;;-1;2
040075820;Michelin 265/35 ZR19 EL  (98Y)  TL;Pilot Super Sport * FSL # 419610;345013;246,7;212,162;4;0;;-1;2
040075870;Michelin 285/30 ZR19 EL  (98Y)  TL;Pilot Super Sport MO FSL # 242781;356230;287,1;246,906;4;0;;-1;2
040075990;Michelin 295/35 ZR21 EL 107 Y   TL;Latitude Sport 3 MO # 164513;337626;244,1;209,926;4;0;;-1;2
040076010;Michelin 205/65 R 16  95 H   TL;Alpin 5 MO # 971085;357671;94,3;81,098;4;0;;-1;2
040076050;Michelin 235/40 R 18 EL  95 V   TL;Pilot Alpin PA4 * FSL # 692786;351023;167,1;143,706;4;0;;-1;2
040076170;Michelin 110/80 - 14 RF  59 S   TL;City Grip Winter FRONT # 602239;335667;37,7;33,912;1;0;;-1;2
040076190;Michelin 110/90 - 19  62 M   TT;Starcross 5 HARD REAR # 643728;350910;57,5;53,95;1;0;;-1;2
040076200;Michelin 110/90 - 19  62 M   TL;Starcross 5 SAND REAR # 949050;334569;57,1;53,606;1;0;;-1;2
040076220;Michelin 90 /80 - 16  51 S   TL;City Grip Winter FRONT # 610078;331204;41,9;40,534;1;0;;-1;2
040076230;Michelin 130/60 B 19  61 H   TL;Scorcher 31 FRONT # 605796;371874;113,6;102,196;1;0;;-1;2
040076400;Michelin 385/65 R 22.5 160 K   TL;X WORKS T M+S # 315021;358988;517;432,4;2;0;;-1;2
040076410;Michelin 120/70 R 15  56 H   TL;Power 3 Scooter FRONT # 171295;342065;69,2;64,012;1;0;;-1;2
040076420;Michelin 160/60 R 15  67 H   TL;Power 3 Scooter REAR # 184338;344892;82,5;75,45;1;0;;-1;2
040076430;Michelin 170/60 ZR17  (72W)  TL;Pilot Power 2CT REAR # 076572;352325;86,9;79,234;1;0;;-1;2
040076440;Michelin 130/60 B 19  61 H   TL;Commander II FRONT # 989044;357043;94,5;85,77;1;0;;-1;2
040076490;Michelin 110/80 R 19  59 R   TT/TL;Anakee Wild M+S FRONT # 884521;352386;73,3;67,538;1;0;;-1;2
040076500;Michelin 120/70 R 19  60 R   TT/TL;Anakee Wild M+S FRONT # 132247;343858;77,4;71,064;1;0;;-1;2
040076510;Michelin 150/70 R 17  69 R   TT/TL;Anakee Wild M+S REAR # 932033;352387;93,3;84,738;1;0;;-1;2
040076520;Michelin 170/60 R 17  72 R   TT/TL;Anakee Wild M+S REAR # 999843;343859;102,3;92,478;1;0;;-1;2
040076530;Michelin 120/70 R 15  56 H   TL;Pilot Road 4 Scooter FRONT # 811754;344893;71,9;66,334;1;0;;-1;2
040076540;Michelin 160/60 R 15  67 H   TL;Pilot Road 4 Scooter REAR # 620409;344894;85,2;77,772;1;0;;-1;2
040076570;Michelin 110/90 - 19  62 M   TT;Starcross 5 med. REAR # 916748;346876;55,4;52,144;1;0;;-1;2
040076610;Michelin 225/50 R 17  94 W   TL;Primacy 3 AR # 701711;350891;107,4;92,364;4;0;;-1;2
040076620;Michelin 245/45 R 18  96 Y   TL;Primacy 3 AO # 450869;350890;141,3;121,518;4;0;;-1;2
040076630;Michelin 225/50 R 17  94 H   TL;Primacy 3 AO # 235131;351458;93,6;80,496;4;0;;-1;2
040076660;Michelin 225/55 R 17  97 W   TL;Primacy 3 ZP * FSL # 919851;388710;161,5;138,89;4;0;;-1;2
040076680;Michelin 185/55 R 16  83 V   TL;Primacy 3 # 059775;380255;105,1;90,386;4;0;;-1;2
040076690;Michelin 245/45 R 18 EL 100 Y   TL;Primacy 3 * MO # 053990;354386;161,7;139,062;4;0;;-1;2
040076750;Michelin 205/75 R 17.5 124 M   TL;X Multi Z 3PMSF M+S # 812426;359087;259,6;217,12;2;0;;-1;2
040076760;Michelin 215/55 R 17  94 W   TL;Primacy 3 AO # 090571;354388;129,3;111,198;4;0;;-1;2
040076770;Michelin 205/75 R 17.5 124 M   TL;X Multi D M+S 3PMSF # 766221;369047;259,6;217,12;2;0;;-1;2
040076790;Michelin 225/60 R 16 EL 102 W   TL;CrossClimate 3PMSF # 124124;351740;132,2;113,692;4;0;;-1;2
040076800;Michelin 225/60 R 17 EL 103 V   TL;CrossClimate 3PMSF # 563930;360511;129,3;111,198;4;0;;-1;2
040076830;Michelin 175/65 R 14 EL  86 H   TL;CrossClimate 3PMSF # 548499;354351;51,9;44,634;4;0;;-1;2
040076840;Michelin 185/55 R 15 EL  86 H   TL;CrossClimate 3PMSF # 167024;359808;79,5;68,37;4;0;;-1;2
040076850;Michelin 185/60 R 14 EL  86 H   TL;CrossClimate 3PMSF # 470326;354367;52;44,72;4;0;;-1;2
040076870;Michelin 225/40 R 18 EL  92 Y   TL;CrossClimate 3PMSF # 820206;355297;109,5;94,17;4;0;;-1;2
040076920;Michelin 235/55 R 19 EL 105 W   TL;CrossClimate SUV 3PMSF # 386680;365968;169,4;145,684;4;0;;-1;2
040076930;Michelin 225/65 R 17 EL 106 V   TL;CrossClimate SUV 3PMSF # 380432;359220;123,3;106,038;4;0;;-1;2
040076940;Michelin 235/60 R 18 EL 107 W   TL;CrossClimate SUV 3PMSF # 152274;355080;144,1;123,926;4;0;;-1;2
040076950;Michelin 235/65 R 17 EL 108 W   TL;CrossClimate SUV 3PMSF # 768085;364366;128,5;110,51;4;0;;-1;2
040076960;Michelin 215/55 R 18 EL  99 V   TL;CrossClimate SUV 3PMSF # 516105;367737;144,9;124,614;4;0;;-1;2
040077030;Michelin 255/45 ZR20 EL 105 Y   TL;Latitude Sport 3 MO # 597090;356105;246,5;211,99;4;0;;-1;2
040077070;Michelin 215/65 R 17  99 V   TL;Primacy 3 FSL # 817725;351267;144,2;124,012;4;0;;-1;2
040077080;Michelin 205/50 R 17  93 V   TL;Primacy 3 FSL DT1 # 532879;352153;116,4;100,104;4;0;;-1;2
040077130;Michelin 185/55 R 15 EL  86 H   TL;Alpin A4 # 120132;361794;78,2;67,252;4;0;;-1;2
040077140;Michelin 185/55 R 16 EL  87 H   TL;Alpin A4 # 595251;362520;85,4;73,444;4;0;;-1;2
040077190;Michelin 205/55 R 19 EL  97 H   TL;Alpin 5 # 713877;356685;140,2;120,572;4;0;;-1;2
040077250;Michelin 225/45 ZR18  91 W   TL;Pilot Sport 4 FSL # 359477;359446;138,7;119,282;4;0;;-1;2
040077320;Michelin 255/40 R 19 EL 100 W   TL;Pilot Sport 4 # 992525;369322;180,6;155,316;4;0;;-1;2
040077490;MichelinD  295/60 R 22.5 150 K   TL;X Line Energy D M+S 3PMSF # 714989;369627;517;432,4;2;0;;-1;2
040077660;Michelin 295/60 R 22.5 150 L   TL;X Line Energy Z M+S # 141045;375166;522,5;437;2;0;;-1;2
040077670;Michelin 315/60 R 22.5 154 L   TL;X Line Energy Z M+S # 314674;375173;588,5;492,2;2;0;;-1;2
040077680;Michelin 355/50 R 22.5 156 K   TL;X Line Energy Z M+S # 928196;375181;623,7;521,64;2;0;;-1;2
040077690;Michelin 315/60 R 22.5 152 L   TL;X Line Energy D M+S 3PMSF # 777127;375170;588,5;492,2;2;0;;-1;2
040077700;Michelin 445/45 R 19.5 160 K  (158L) 158L  TL;X Line Energy T # 283767;385062;589,6;493,12;2;0;;-1;2
040077710;Michelin 225/45 R 17  91 Y   TL;Primacy 3 AO # 541785;364313;98,7;84,882;4;0;;-1;2
040077740;Michelin 255/50 R 19 103 Y   TL;Latitude Sport 3 MO1 # 710080;361129;177,4;152,564;4;0;;-1;2
040077830;Michelin 235/60 R 18 103 V   TL;CrossClimate SUV AO # 120104;367842;140,7;121,002;4;0;;-1;2
040078030;Michelin 205/60 R 16 EL  96 H   TL;CrossClimate + 3PMSF # 195540;385728;89,2;76,712;4;0;;-1;2
040078040;Michelin 185/55 R 15 EL  86 H   TL;CrossClimate + 3PMSF # 814956;378221;76,7;65,962;4;0;;-1;2
040078070;Michelin 185/65 R 15 EL  92 T   TL;CrossClimate + 3PMSF # 254413;385554;58,9;50,654;4;0;;-1;2
040078090;Michelin 195/65 R 15 EL  95 V   TL;CrossClimate + 3PMSF # 694822;374405;59,5;51,17;4;0;;-1;2
040078110;Michelin 215/65 R 17 EL 103 V   TL;CrossClimate + 3PMSF # 311327;385063;142,5;122,55;4;0;;-1;2
040078120;Michelin 185/60 R 15 EL  88 V   TL;CrossClimate + 3PMSF # 275683;387274;71,4;61,404;4;0;;-1;2
040078130;Michelin 195/60 R 15 EL  92 V   TL;CrossClimate + 3PMSF # 285604;387275;71,7;61,662;4;0;;-1;2
040078140;Michelin 195/60 R 16 EL  93 V   TL;CrossClimate + 3PMSF # 177160;374406;103,7;89,182;4;0;;-1;2
040078150;Michelin 205/60 R 16 EL  96 V   TL;CrossClimate + 3PMSF # 248424;387620;100,3;86,258;4;0;;-1;2
040078160;Michelin 215/60 R 16 EL  99 V   TL;CrossClimate + 3PMSF # 607946;384856;114,4;98,384;4;0;;-1;2
040078180;Michelin 225/60 R 17 EL 103 V   TL;CrossClimate + 3PMSF # 572820;387659;132,6;114,036;4;0;;-1;2
040078190;Michelin 195/55 R 15 EL  89 V   TL;CrossClimate + 3PMSF # 349618;379834;84,7;72,842;4;0;;-1;2
040078200;Michelin 195/55 R 16 EL  91 V   TL;CrossClimate + 3PMSF # 481815;374411;99,1;85,226;4;0;;-1;2
040078220;Michelin 215/55 R 16 EL  97 V   TL;CrossClimate + 3PMSF # 112293;387112;115,4;99,244;4;0;;-1;2
040078240;Michelin 225/50 R 17 EL  98 V   TL;CrossClimate + 3PMSF # 154255;374426;137,3;118,078;4;0;;-1;2
040078250;Michelin 215/65 R 16 EL 102 V   TL;CrossClimate + 3PMSF # 983091;384285;94,6;81,356;4;0;;-1;2
040078260;Michelin 225/60 R 16 EL 102 W   TL;CrossClimate + 3PMSF # 331863;386343;133,5;114,81;4;0;;-1;2
040078270;Michelin 225/55 R 16 EL  99 W   TL;CrossClimate + 3PMSF # 731510;386587;121,6;104,576;4;0;;-1;2
040078280;Michelin 215/55 R 17 EL  98 W   TL;CrossClimate + 3PMSF # 144866;374422;140,6;120,916;4;0;;-1;2
040078300;Michelin 245/45 R 18 EL 100 Y   TL;CrossClimate + 3PMSF # 621969;378223;158,1;135,966;4;0;;-1;2
040078310;Michelin 205/50 R 17 EL  93 W   TL;CrossClimate + 3PMSF FSL # 745413;374421;126,7;108,962;4;0;;-1;2
040078320;Michelin 215/50 R 17 EL  95 W   TL;CrossClimate + 3PMSF FSL # 462289;374425;134,7;115,842;4;0;;-1;2
040078330;Michelin 215/45 R 17 EL  91 W   TL;CrossClimate + 3PMSF FSL # 179411;374428;111,5;95,89;4;0;;-1;2
040078340;Michelin 225/45 R 17 EL  94 W   TL;CrossClimate + 3PMSF FSL # 786593;374427;98,3;84,538;4;0;;-1;2
040078350;Michelin 235/45 R 17 EL  97 Y   TL;CrossClimate + 3PMSF FSL # 268118;381846;110,1;94,686;4;0;;-1;2
040078360;Michelin 235/45 R 18 EL  98 Y   TL;CrossClimate + 3PMSF FSL # 538815;378042;167,7;144,222;4;0;;-1;2
040078370;Michelin 225/40 R 18 EL  92 Y   TL;CrossClimate + 3PMSF FSL # 364747;378224;109,8;94,428;4;0;;-1;2
040078410;Michelin 255/45 ZR20 EL  (105Y)  TL;Pilot Sport 4 S # 649295;374469;238,8;205,368;4;0;;-1;2
040078430;Michelin 235/40 ZR19 EL  (96Y)  TL;Pilot Sport 4 S # 368279;374473;189,8;163,228;4;0;;-1;2
040078450;Michelin 245/40 ZR20 EL  (99Y)  TL;Pilot Sport 4 S # 024701;381135;231,6;199,176;4;0;;-1;2
040078460;Michelin 255/40 ZR20 EL  (101Y)  TL;Pilot Sport 4 S # 821582;374476;253,8;218,268;4;0;;-1;2
040078470;Michelin 225/35 ZR19 EL  (88Y)  TL;Pilot Sport 4 S # 546476;374477;171,9;147,834;4;0;;-1;2
040078490;Michelin 245/35 ZR19 EL  (93Y)  TL;Pilot Sport 4 S # 856217;374481;191,7;164,862;4;0;;-1;2
040078510;Michelin 265/35 ZR19 EL  (98Y)  TL;Pilot Sport 4 S # 731632;376868;245,3;210,958;4;0;;-1;2
040078580;Michelin 255/35 ZR20 EL  (97Y)  TL;Pilot Sport 4 S # 646881;374503;216,9;186,534;4;0;;-1;2
040078610;Michelin 275/35 ZR20 EL  (102Y)  TL;Pilot Sport 4 S # 276849;374518;239,6;206,056;4;0;;-1;2
040078630;Michelin 245/30 ZR19 EL  (89Y)  TL;Pilot Sport 4 S FSL # 377057;374519;201,2;173,032;4;0;;-1;2
040078640;Michelin 255/30 ZR19 EL  (91Y)  TL;Pilot Sport 4 S FSL # 425359;374520;204,3;175,698;4;0;;-1;2
040078650;Michelin 265/30 ZR19 EL  (93Y)  TL;Pilot Sport 4 S FSL # 814204;374521;207,6;178,536;4;0;;-1;2
040078660;Michelin 275/30 ZR19 EL  (96Y)  TL;Pilot Sport 4 S FSL # 767409;376879;208;178,88;4;0;;-1;2
040078700;Michelin 245/30 ZR20 EL  (90Y)  TL;Pilot Sport 4 S FSL # 497756;374522;226,9;195,134;4;0;;-1;2
040078740;Michelin 285/30 ZR20 EL  (99Y)  TL;Pilot Sport 4 S FSL # 710250;384282;251,3;216,118;4;0;;-1;2
040078780;Michelin 345/30 ZR20  (106Y)  TL;Pilot Sport 4 S FSL # 094656;374537;374,2;321,812;4;0;;-1;2
040078800;Michelin 205/50 ZR17 EL  (93Y)  TL;Pilot Sport 4 # 525868;378226;116,4;100,104;4;0;;-1;2
040078810;Michelin 215/50 ZR17 EL  (95Y)  TL;Pilot Sport 4 # 658683;388323;129,4;111,284;4;0;;-1;2
040078830;Michelin 215/40 ZR17 EL  (87Y)  TL;Pilot Sport 4 # 320262;386028;116;99,76;4;0;;-1;2
