ArtikelNr;Beschreibung;Beschreibung2;T24ID;POG;PUG;REF;HANDLING;FAKTOR;ORIGINAL;Prio
040076940;Michelin 235/60 R 18 EL 107 W   TL;CrossClimate SUV 3PMSF # 152274;355080;144,3;124,098;4;0;;-1;2
040076950;Michelin 235/65 R 17 EL 108 W   TL;CrossClimate SUV 3PMSF # 768085;364366;129,8;111,628;4;0;;-1;2
040076960;Michelin 215/55 R 18 EL  99 V   TL;CrossClimate SUV 3PMSF # 516105;367737;145,9;125,474;4;0;;-1;2
040077030;Michelin 255/45 ZR20 EL 105 Y   TL;Latitude Sport 3 MO # 597090;356105;251,6;216,376;4;0;;-1;2
040077080;Michelin 205/50 R 17  93 V   TL;Primacy 3 FSL DT1 # 532879;352153;115,6;99,416;4;0;;-1;2
040077130;Michelin 185/55 R 15 EL  86 H   TL;Alpin A4 # 120132;361794;80;68,8;4;0;;-1;2
040077140;Michelin 185/55 R 16 EL  87 H   TL;Alpin A4 # 595251;362520;85,3;73,358;4;0;;-1;2
040077190;Michelin 205/55 R 19 EL  97 H   TL;Alpin 5 # 713877;356685;140,2;120,572;4;0;;-1;2
040077320;Michelin 255/40 R 19 EL 100 W   TL;Pilot Sport 4 # 992525;369322;182;156,52;4;0;;-1;2
040077490;MichelinD  295/60 R 22.5 150 K   TL;X Line Energy D M+S 3PMSF # 714989;369627;528;441,6;2;0;;-1;2
040077660;Michelin 295/60 R 22.5 150 L   TL;X Line Energy Z M+S # 141045;375166;522,5;437;2;0;;-1;2
040077670;Michelin 315/60 R 22.5 154 L   TL;X Line Energy Z M+S # 314674;375173;588,5;492,2;2;0;;-1;2
040077680;Michelin 355/50 R 22.5 156 K   TL;X Line Energy Z M+S # 928196;375181;632,5;529;2;0;;-1;2
040077690;Michelin 315/60 R 22.5 152 L   TL;X Line Energy D M+S 3PMSF # 777127;375170;588,5;492,2;2;0;;-1;2
040077700;Michelin 445/45 R 19.5 160 K  (158L) 158L  TL;X Line Energy T # 283767;385062;589,6;493,12;2;0;;-1;2
040077740;Michelin 255/50 R 19 103 Y   TL;Latitude Sport 3 MO1 # 710080;361129;178,3;153,338;4;0;;-1;2
040077790;Michelin 225/45 R 17  91 V   TL;Pilot Sport 4 # 751170;376891;95,5;82,13;4;0;;-1;2
040078030;Michelin 205/60 R 16 EL  96 H   TL;CrossClimate + 3PMSF # 195540;385728;91,4;78,604;4;0;;-1;2
040078040;Michelin 185/55 R 15 EL  86 H   TL;CrossClimate + 3PMSF # 814956;378221;78,6;67,596;4;0;;-1;2
040078060;Michelin 205/55 R 16  91 H   TL;CrossClimate + 3PMSF # 455435;388322;76,6;65,876;4;0;;-1;2
040078070;Michelin 185/65 R 15 EL  92 T   TL;CrossClimate + 3PMSF # 254413;385554;61;52,46;4;0;;-1;2
040078080;Michelin 185/65 R 15 EL  92 V   TL;CrossClimate + 3PMSF # 512212;379833;74,1;63,726;4;0;;-1;2
040078090;Michelin 195/65 R 15 EL  95 V   TL;CrossClimate + 3PMSF # 694822;374405;61,7;53,062;4;0;;-1;2
040078110;Michelin 215/65 R 17 EL 103 V   TL;CrossClimate + 3PMSF # 311327;385063;142,1;122,206;4;0;;-1;2
040078120;Michelin 185/60 R 15 EL  88 V   TL;CrossClimate + 3PMSF # 275683;387274;71,6;61,576;4;0;;-1;2
040078130;Michelin 195/60 R 15 EL  92 V   TL;CrossClimate + 3PMSF # 285604;387275;70,9;60,974;4;0;;-1;2
040078140;Michelin 195/60 R 16 EL  93 V   TL;CrossClimate + 3PMSF # 177160;374406;104,2;89,612;4;0;;-1;2
040078150;Michelin 205/60 R 16 EL  96 V   TL;CrossClimate + 3PMSF # 248424;387620;100,4;86,344;4;0;;-1;2
040078160;Michelin 215/60 R 16 EL  99 V   TL;CrossClimate + 3PMSF # 607946;384856;119;102,34;4;0;;-1;2
040078180;Michelin 225/60 R 17 EL 103 V   TL;CrossClimate + 3PMSF # 572820;387659;134;115,24;4;0;;-1;2
040078190;Michelin 195/55 R 15 EL  89 V   TL;CrossClimate + 3PMSF # 349618;379834;86,8;74,648;4;0;;-1;2
040078200;Michelin 195/55 R 16 EL  91 V   TL;CrossClimate + 3PMSF # 481815;374411;99,9;85,914;4;0;;-1;2
040078210;Michelin 205/55 R 16 EL  94 V   TL;CrossClimate + 3PMSF # 380566;374420;77,1;66,306;4;0;;-1;2
040078220;Michelin 215/55 R 16 EL  97 V   TL;CrossClimate + 3PMSF # 112293;387112;116,6;100,276;4;0;;-1;2
040078230;Michelin 205/55 R 17 EL  95 V   TL;CrossClimate + 3PMSF # 186217;376886;129,9;111,714;4;0;;-1;2
040078240;Michelin 225/50 R 17 EL  98 V   TL;CrossClimate + 3PMSF # 154255;374426;139,3;119,798;4;0;;-1;2
040078250;Michelin 215/65 R 16 EL 102 V   TL;CrossClimate + 3PMSF # 983091;384285;94,8;81,528;4;0;;-1;2
040078260;Michelin 225/60 R 16 EL 102 W   TL;CrossClimate + 3PMSF # 331863;386343;136,9;117,734;4;0;;-1;2
040078270;Michelin 225/55 R 16 EL  99 W   TL;CrossClimate + 3PMSF # 731510;386587;125,6;108,016;4;0;;-1;2
040078280;Michelin 215/55 R 17 EL  98 W   TL;CrossClimate + 3PMSF # 144866;374422;143,6;123,496;4;0;;-1;2
040078290;Michelin 235/55 R 17 EL 103 Y   TL;CrossClimate + 3PMSF # 893067;381130;147,9;127,194;4;0;;-1;2
040078300;Michelin 245/45 R 18 EL 100 Y   TL;CrossClimate + 3PMSF # 621969;378223;167,7;144,222;4;0;;-1;2
040078310;Michelin 205/50 R 17 EL  93 W   TL;CrossClimate + 3PMSF FSL # 745413;374421;127,4;109,564;4;0;;-1;2
040078320;Michelin 215/50 R 17 EL  95 W   TL;CrossClimate + 3PMSF FSL # 462289;374425;134,7;115,842;4;0;;-1;2
040078330;Michelin 215/45 R 17 EL  91 W   TL;CrossClimate + 3PMSF FSL # 179411;374428;113,6;97,696;4;0;;-1;2
040078340;Michelin 225/45 R 17 EL  94 W   TL;CrossClimate + 3PMSF FSL # 786593;374427;100,7;86,602;4;0;;-1;2
040078350;Michelin 235/45 R 17 EL  97 Y   TL;CrossClimate + 3PMSF FSL # 268118;381846;108,7;93,482;4;0;;-1;2
040078360;Michelin 235/45 R 18 EL  98 Y   TL;CrossClimate + 3PMSF FSL # 538815;378042;168,9;145,254;4;0;;-1;2
040078370;Michelin 225/40 R 18 EL  92 Y   TL;CrossClimate + 3PMSF FSL # 364747;378224;110,6;95,116;4;0;;-1;2
040078380;Michelin 215/70 R 16 100 H   TL;CrossClimate SUV 3PMSF # 076404;387692;108,3;93,138;4;0;;-1;2
040078400;Michelin 235/45 ZR20 EL  (100Y)  TL;Pilot Sport 4 S # 866987;374462;219,7;188,942;4;0;;-1;2
040078410;Michelin 255/45 ZR20 EL  (105Y)  TL;Pilot Sport 4 S # 649295;374469;238;204,68;4;0;;-1;2
040078430;Michelin 235/40 ZR19 EL  (96Y)  TL;Pilot Sport 4 S # 368279;374473;191,2;164,432;4;0;;-1;2
040078450;Michelin 245/40 ZR20 EL  (99Y)  TL;Pilot Sport 4 S # 024701;381135;231,8;199,348;4;0;;-1;2
040078460;Michelin 255/40 ZR20 EL  (101Y)  TL;Pilot Sport 4 S # 821582;374476;258,9;222,654;4;0;;-1;2
040078470;Michelin 225/35 ZR19 EL  (88Y)  TL;Pilot Sport 4 S # 546476;374477;174,1;149,726;4;0;;-1;2
040078480;Michelin 235/35 ZR19 EL  (91Y)  TL;Pilot Sport 4 S # 762575;374480;180,4;155,144;4;0;;-1;2
040078490;Michelin 245/35 ZR19 EL  (93Y)  TL;Pilot Sport 4 S # 856217;374481;195,6;168,216;4;0;;-1;2
040078510;Michelin 265/35 ZR19 EL  (98Y)  TL;Pilot Sport 4 S # 731632;376868;246,7;212,162;4;0;;-1;2
040078580;Michelin 255/35 ZR20 EL  (97Y)  TL;Pilot Sport 4 S # 646881;374503;198,7;170,882;4;0;;-1;2
040078640;Michelin 255/30 ZR19 EL  (91Y)  TL;Pilot Sport 4 S FSL # 425359;374520;204,3;175,698;4;0;;-1;2
040078660;Michelin 275/30 ZR19 EL  (96Y)  TL;Pilot Sport 4 S FSL # 767409;376879;209,4;180,084;4;0;;-1;2
040078700;Michelin 245/30 ZR20 EL  (90Y)  TL;Pilot Sport 4 S FSL # 497756;374522;228,4;196,424;4;0;;-1;2
040078740;Michelin 285/30 ZR20 EL  (99Y)  TL;Pilot Sport 4 S FSL # 710250;384282;251,3;216,118;4;0;;-1;2
040078780;Michelin 345/30 ZR20  (106Y)  TL;Pilot Sport 4 S FSL # 094656;374537;374,2;321,812;4;0;;-1;2
040078790;Michelin 205/55 ZR16 EL  (94Y)  TL;Pilot Sport 4 # 398770;381154;91,8;78,948;4;0;;-1;2
040078800;Michelin 205/50 ZR17 EL  (93Y)  TL;Pilot Sport 4 # 525868;378226;116,1;99,846;4;0;;-1;2
040078810;Michelin 215/50 ZR17 EL  (95Y)  TL;Pilot Sport 4 # 658683;388323;129,1;111,026;4;0;;-1;2
040078830;Michelin 215/40 ZR17 EL  (87Y)  TL;Pilot Sport 4 # 320262;386028;132;113,52;4;0;;-1;2
040078840;Michelin 245/40 ZR18  93 Y   TL;Pilot Sport 4 AO # 120075;376863;142,2;122,292;4;0;;-1;2
040078860;Michelin 255/40 ZR19 EL  (100Y)  TL;Pilot Sport 4 # 484530;376903;194,7;167,442;4;0;;-1;2
040079140;Michelin 315/70 R 22.5 156 L   TL;X Multi Z 3PMSF M+S # 719814;392758;544,5;455,4;2;0;;-1;2
040079170;Michelin 275/80 R 22.5 149 L   TL;X Multi D M+S # 551552;393584;652,3;545,56;2;0;;-1;2
040079240;Michelin 385/55 R 22.5 160 K  (158L) 158L  TL;X Multi F 3PMSF M+S # 483739;390444;638;533,6;2;0;;-1;2
040079530;Michelin 120/70 ZR17  (58W)  TL;Power RS FRONT # 643635;375596;93,6;84,996;1;0;;-1;2
040079540;Michelin 180/60 ZR17  (75W)  TL;Power RS REAR # 399930;375594;120,5;108,13;1;0;;-1;2
040079550;Michelin 180/55 ZR17  (73W)  TL;Power RS REAR # 698488;375597;123,9;111,054;1;0;;-1;2
040079560;Michelin 190/50 ZR17  (73W)  TL;Power RS REAR # 696663;375592;128,2;114,752;1;0;;-1;2
040079570;Michelin 190/55 ZR17  (75W)  TL;Power RS REAR # 755719;375598;129,5;115,87;1;0;;-1;2
040079580;Michelin 200/55 ZR17  (78W)  TL;Power RS REAR # 635236;375593;134,2;119,912;1;0;;-1;2
040079590;Michelin 120/60 ZR17  (55W)  TL;Power RS FRONT # 958050;375588;86;78,46;1;0;;-1;2
040079600;Michelin 240/45 ZR17  (82W)  TL;Power RS REAR # 153361;388970;148,9;132,554;1;0;;-1;2
040079660;Michelin 140/70 ZR17  66 H   TL;Power RS REAR # 400328;389473;111,1;100,046;1;0;;-1;2
040079670;Michelin 150/60 ZR17  (66W)  TL;Power RS REAR # 818142;389474;112,6;101,336;1;0;;-1;2
040079680;Michelin 160/60 ZR17  (69W)  TL;Power RS REAR # 811573;375599;121;108,56;1;0;;-1;2
040079700;Michelin 110/70 R 17  54 H   TL;Power RS FRONT # 336091;388966;89,9;81,814;1;0;;-1;2
040079710;Michelin 110/70 ZR17  (54W)  TL;Power RS FRONT # 231668;388652;91,5;83,19;1;0;;-1;2
040079720;Michelin 90 /90 - 17  49 P   TL;Pilot Street FRONT # 327126;391835;36,5;35,89;1;0;;-1;2
040079740;Michelin 80 /100- 17  46 P   TT/TL;City Pro FRONT # 242923;383924;36,6;32,966;1;0;;-1;2
040079750;Michelin 140/80 - 17  69 R   TT/TL;Anakee Wild M+S REAR # 722565;378701;88,5;80,61;1;0;;-1;2
040079760;Michelin 140/80 - 18  70 R   TT/TL;Anakee Wild M+S REAR # 716077;391310;94,1;85,426;1;0;;-1;2
040080080;Michelin 10.00 - 20 147A8 (147B) 147B TT;Power Digger # 263208;388158;309,1;258,52;2;0;;-1;2
040080360;Michelin 195/65 R 15  91 H   TL;CrossClimate + # 370933;389455;64,2;55,212;4;0;;-1;2
040090469;Michelin 315/80 R 22.5 156/150 L  TL;X MultiW.3D XZE 3PMSF M+S -DA DECKE-;266296;457,6;382,72;2;0;;-1;2
040090654;Michelin 165/60 R 14  75 T   TL;Energy E3B 1 -DOT 11-;236689;30,7;26,402;4;0;;-1;2
040090787;Michelin 205/50 R 16  87 H   TL;Alpin A4 -DOT 12-;300063;67,4;57,964;4;0;;-1;2
040090854;Michelin 540/65 R 38 147 D   TL;Multibib -DA DECKE-;317103;1364;1140,8;2;0;;-1;2
040090887;Michelin 205/70 R 15 C 106/104 R  TL;Agilis Alpin -DOT 13-;334662;74;63,64;4;0;;-1;2
040090900;Michelin 185/65 R 14  86 T   TL;Energy Saver + -DOT 13-;338521;;;4;0;;-1;2
040090992;Michelin 235/65 R 17 104 V   TL;Latitude Sport -DOT 14-;372505;102,7;88,322;4;0;;-1;2
040090996;Michelin 150/70 B 18 RF  76 H   TT/TL;Commander II REAR -DOT 13-;340547;51,2;48,532;1;0;;-1;2
040091005;Michelin 70 /90 - 14 RF  40 P   TT/TL;Pilot Street -DOT 13-;345746;20,9;19,464;1;0;;-1;2
040091019;Michelin 225/55 R 17  97 W   TL;Primacy 3 ZP FSL -DOT 14-;379986;123,8;106,468;4;0;;-1;2
040091056;Michelin 380/75 R 20 148/148 A8 (148B) 148B  TL;XMCL -DA DECKE-;277476;506;423,2;2;0;;-1;2
040091062;Michelin 195/60 R 15  88 H   TL;Alpin A4 -DOT 14-;372210;64,2;55,212;4;0;;-1;2
040091079;Michelin 285/55 R 18 113 V   TL;Latitude Sport 3 -DOT 14-;376289;121,1;104,146;4;0;;-1;2
043016510;Nokian 385/65 R 22.5 158 L  (160K) 160K  TL;NTR 72S # T675116;46854;330;276;2;0;;-1;2
043023420;Nokian 245/50 R 18 XL 104 V   TL;WR G2 N0 # T428041;65906;143,7;123,582;4;0;;-1;2
043024270;Nokian 175/70 R 13  82 T   TL;WR D3 # T428096;400178;38,7;33,282;4;0;;-1;2
043024360;Nokian 195/65 R 15  91 T   TL;WR D3 # T428106;400183;42,5;36,55;4;0;;-1;2
043024400;Nokian 215/65 R 15 XL 100 H   TL;WR D3 # T428110;400200;80,6;69,316;4;0;;-1;2
043024520;Nokian 205/55 R 16  91 H   TL;WR D3 # T428123;400196;61,4;52,804;4;0;;-1;2
043024750;Nokian 235/75 R 15 XL 109 T   TL;RotiivaAT # T428178;402306;82,8;71,208;4;0;;-1;2
043024760;Nokian 235/70 R 16 XL 109 T   TL;RotiivaAT # T428184;402307;86,5;74,39;4;0;;-1;2
043024770;Nokian 245/70 R 16 XL 111 T   TL;RotiivaAT # T428185;402308;90,4;77,744;4;0;;-1;2
043024790;Nokian 255/70 R 16 111 T   TL;RotiivaAT # T428187;402310;105,9;91,074;4;0;;-1;2
043024820;Nokian 235/65 R 17 XL 108 T   TL;RotiivaAT # T428190;402313;101,3;87,118;4;0;;-1;2
043024840;Nokian 245/65 R 17 XL 111 T   TL;RotiivaAT # T428192;402315;108,8;93,568;4;0;;-1;2
043024850;Nokian 245/70 R 17 110 T   TL;RotiivaAT # T428193;402316;123,6;106,296;4;0;;-1;2
043024880;Nokian 265/70 R 17 115 T   TL;RotiivaAT # T428196;402321;119;102,34;4;0;;-1;2
043024890;Nokian 275/55 R 20 XL 117 T   TL;RotiivaAT # T428197;402323;169,5;145,77;4;0;;-1;2
043024910;Nokian 235/85 R 16 120 R   TL;RotiivaAT # T428200;402333;103,6;89,096;4;0;;-1;2
043024940;Nokian 285/75 R 16 122 S   TL;RotiivaAT # T428203;402338;118,1;101,566;4;0;;-1;2
043024960;Nokian 245/75 R 17 121 S   TL;RotiivaAT # T428205;402341;127,9;109,994;4;0;;-1;2
043025020;NokianLT31 x 10.50 R 15 109S TL;RotiivaAT # T428198;402328;89,4;76,884;4;0;;-1;2
043025040;NokianLT 235/85 R 16 C 120 Q   TL;HKPL LT2 # T428212;408465;170,5;146,63;4;0;;-1;2
043025050;NokianLT 225/75 R 16 C 115 Q   TL;HKPL LT2 # T428213;408466;141,8;121,948;4;0;;-1;2
043026690;NokianLT 215/85 R 16 115 S   TL;RotiivaAT # T428438;416450;98,5;84,71;4;0;;-1;2
043026700;NokianLT 235/75 R 15 116 S   TL;RotiivaAT # T428439;416451;84,3;72,498;4;0;;-1;2
043026720;Nokian 215/70 R 16 100 T   TL;RotiivaAT # T428441;416453;85,7;73,702;4;0;;-1;2
043026730;Nokian 225/70 R 16 XL 107 T   TL;RotiivaAT # T428442;416454;87,8;75,508;4;0;;-1;2
043026740;Nokian 275/65 R 18 116 T   TL;RotiivaAT # T428443;416455;139,9;120,314;4;0;;-1;2
043026750;Nokian 265/60 R 18 XL 114 T   TL;RotiivaAT # T428469;416459;134,1;115,326;4;0;;-1;2
043026770;Nokian 185/65 R 14  86 H   TL;Line # T428290;240188;48,5;41,71;4;0;;-1;2
043026780;Nokian 185/65 R 15 XL  92 H   TL;Line # T428292;242175;47,3;40,678;4;0;;-1;2
043026830;Nokian 185/60 R 15 XL  88 H   TL;Line # T428301;242177;49,1;42,226;4;0;;-1;2
043026850;Nokian 205/60 R 15  91 H   TL;Line # T428304;239149;56,7;48,762;4;0;;-1;2
043026870;Nokian 185/55 R 15 XL  86 H   TL;Line # T428310;245524;55,8;47,988;4;0;;-1;2
043026880;Nokian 195/55 R 15  85 H   TL;Line # T428311;239151;57,2;49,192;4;0;;-1;2
043026890;Nokian 195/55 R 16  87 H   TL;Line # T428314;242156;61,5;52,89;4;0;;-1;2
043026910;Nokian 215/55 R 16  93 H   TL;Line # T428319;242144;77,6;66,736;4;0;;-1;2
043026930;Nokian 175/65 R 15  84 H   TL;Line # T428708;243437;50,6;43,516;4;0;;-1;2
043026940;Nokian 215/65 R 15 XL 100 H   TL;Line # T428709;243442;64,8;55,728;4;0;;-1;2
043026970;Nokian 195/65 R 15  91 V   TL;Line # T428296;237381;41,5;35,69;4;0;;-1;2
043026980;Nokian 205/65 R 15  94 V   TL;Line # T428298;243430;60,8;52,288;4;0;;-1;2
043026990;Nokian 215/65 R 16  98 V   TL;Line # T428299;242015;67,1;57,706;4;0;;-1;2
043027000;Nokian 195/60 R 15  88 V   TL;Line # T428303;244595;51,3;44,118;4;0;;-1;2
043027010;Nokian 205/60 R 15  91 V   TL;Line # T428305;237383;57,6;49,536;4;0;;-1;2
043027020;Nokian 205/60 R 16 XL  96 V   TL;Line # T428307;239202;75,3;64,758;4;0;;-1;2
043027030;Nokian 215/60 R 16 XL  99 V   TL;Line # T428308;237388;82,9;71,294;4;0;;-1;2
043027050;Nokian 195/55 R 15  85 V   TL;Line # T428312;238391;59,4;51,084;4;0;;-1;2
043027070;Nokian 205/55 R 16  91 V   TL;Line # T428317;238392;49,1;42,226;4;0;;-1;2
043027080;Nokian 205/55 R 16 XL  94 V   TL;Line # T428318;240189;56,4;48,504;4;0;;-1;2
043027090;Nokian 215/55 R 16 XL  97 V   TL;Line # T428320;242151;82,4;70,864;4;0;;-1;2
043027100;Nokian 225/55 R 16 XL  99 V   TL;Line # T428321;239932;83,5;71,81;4;0;;-1;2
043027110;Nokian 215/55 R 17  94 V   TL;Line # T428322;238095;90,5;77,83;4;0;;-1;2
043027120;Nokian 195/50 R 15  82 V   TL;Line # T428323;237386;40,3;34,658;4;0;;-1;2
043027130;Nokian 195/50 R 16 XL  88 V   TL;Line # T428324;238395;75,9;65,274;4;0;;-1;2
043027140;Nokian 205/50 R 16  87 V   TL;Line # T428325;239204;69,5;59,77;4;0;;-1;2
043027150;Nokian 205/50 R 17 XL  93 V   TL;Line # T428326;239160;88,4;76,024;4;0;;-1;2
043027160;Nokian 215/50 R 17 XL  95 V   TL;Line # T428327;242528;90,7;78,002;4;0;;-1;2
043027170;Nokian 225/50 R 17 XL  98 V   TL;Line # T428328;242152;92,5;79,55;4;0;;-1;2
043027220;Nokian 225/55 R 16 XL  99 W   TL;Line # T428648;243348;83,6;71,896;4;0;;-1;2
043027230;Nokian 215/45 R 17 XL  91 W   TL;Line # T428649;242386;72,1;62,006;4;0;;-1;2
043027250;Nokian 205/50 R 16  87 W   TL;zLine # T428498;240203;68,6;58,996;4;0;;-1;2
043027270;Nokian 215/55 R 17 XL  98 W   TL;zLine # T428500;239480;91,6;78,776;4;0;;-1;2
043027280;Nokian 215/50 R 17 XL  95 W   TL;zLine # T428501;243107;89,3;76,798;4;0;;-1;2
043027300;Nokian 225/55 R 17 XL 101 Y   TL;zLine # T428502;236055;94;80,84;4;0;;-1;2
043027310;Nokian 235/55 R 17 XL 103 Y   TL;zLine # T428503;236058;92,7;79,722;4;0;;-1;2
043027320;Nokian 205/50 R 17 XL  93 Y   TL;zLine # T428504;237384;82,3;70,778;4;0;;-1;2
043027330;Nokian 225/50 R 17 XL  98 Y   TL;zLine # T428505;239412;89,4;76,884;4;0;;-1;2
043027340;Nokian 215/45 R 17 XL  91 Y   TL;zLine # T428506;239933;71,8;61,748;4;0;;-1;2
043027350;Nokian 225/45 R 17 XL  94 Y   TL;zLine # T428507;239413;67,2;57,792;4;0;;-1;2
043027360;Nokian 235/45 R 17 XL  97 Y   TL;zLine # T428508;236062;72,4;62,264;4;0;;-1;2
043027370;Nokian 245/45 R 17 XL  99 Y   TL;zLine # T428509;236064;96,5;82,99;4;0;;-1;2
043027380;Nokian 245/40 R 17 XL  95 Y   TL;zLine # T428510;242084;87,3;75,078;4;0;;-1;2
043027390;Nokian 235/50 R 18 XL 101 Y   TL;zLine # T428511;238094;132,3;113,778;4;0;;-1;2
043027400;Nokian 225/45 R 18 XL  95 Y   TL;zLine # T428512;242317;106,4;91,504;4;0;;-1;2
043027410;Nokian 245/45 R 18 XL 100 Y   TL;zLine # T428513;239162;110,3;94,858;4;0;;-1;2
043027420;Nokian 255/45 R 18 XL 103 Y   TL;zLine # T428514;240981;118,1;101,566;4;0;;-1;2
043027430;Nokian 225/40 R 18 XL  92 Y   TL;zLine # T428515;237380;74,4;63,984;4;0;;-1;2
043027440;Nokian 235/40 R 18 XL  95 Y   TL;zLine # T428516;242158;96,5;82,99;4;0;;-1;2
043027450;Nokian 245/40 R 18 XL  97 Y   TL;zLine # T428517;242521;100,7;86,602;4;0;;-1;2
043027460;Nokian 255/35 R 18 XL  94 Y   TL;zLine # T428518;242961;108,3;93,138;4;0;;-1;2
043027480;Nokian 245/40 R 19 XL  98 Y   TL;zLine # T428520;240206;130,1;111,886;4;0;;-1;2
043027490;Nokian 255/40 R 19 XL 100 Y   TL;zLine # T428521;237379;133,6;114,896;4;0;;-1;2
043027500;Nokian 225/35 R 19 XL  88 Y   TL;zLine # T428522;243422;110,2;94,772;4;0;;-1;2
043027510;Nokian 235/35 R 19 XL  91 Y   TL;zLine # T428523;239934;114,3;98,298;4;0;;-1;2
043027530;Nokian 255/35 R 19 XL  96 Y   TL;zLine # T428525;243432;127,1;109,306;4;0;;-1;2
043027550;Nokian 255/35 R 20 XL  97 Y   TL;zLine # T428527;238397;126,8;109,048;4;0;;-1;2
043027560;Nokian 275/35 R 20 XL 102 Y   TL;zLine # T428528;243986;159,6;137,256;4;0;;-1;2
043027590;Nokian 205/55 R 16  91 V   TL;Line ROF # T428718;245178;61;52,46;4;0;;-1;2
043027600;Nokian 225/50 R 17  94 W   TL;zLine ROF # T428719;246632;122,1;105,006;4;0;;-1;2
043027610;Nokian 225/45 R 17  91 W   TL;zLine ROF # T428720;243901;77,9;66,994;4;0;;-1;2
043027710;Nokian 225/60 R 16 XL 102 W   TL;Line MFS # T428743;246586;104,5;89,87;4;0;;-1;2
043028030;Nokian 245/45 R 19 XL 102 V   TL;WR A3 # T428727;256634;180,5;155,23;4;0;;-1;2
043028070;Nokian 225/70 R 16 XL 107 H   TL;WR SUV 3 # T428593;249816;91,4;78,604;4;0;;-1;2
043028080;Nokian 235/70 R 16 106 H   TL;WR SUV 3 # T428594;250902;95,8;82,388;4;0;;-1;2
043028100;Nokian 265/70 R 16 112 H   TL;WR SUV 3 # T428596;252413;102;87,72;4;0;;-1;2
043028180;Nokian 215/60 R 17 XL 100 H   TL;WR SUV 3 # T428604;250685;111,8;96,148;4;0;;-1;2
043028220;Nokian 225/55 R 18 XL 102 H   TL;WR SUV 3 # T428610;250686;144,6;124,356;4;0;;-1;2
043028410;Nokian 205/55 R 16 XL  94 W   TL;Line # T428774;247705;57,2;49,192;4;0;;-1;2
043030120;Nokian 275/60 R 20 115 H   TL;RotiivaAT # T428935;277710;178,4;153,424;4;0;;-1;2
043030140;Nokian 245/50 ZR18 100 Y   TL;zLine # T429053;273226;121,9;104,834;4;0;;-1;2
043030160;Nokian 215/40 R 17 XL  87 W   TL;zLine # T429063;273312;83,5;71,81;4;0;;-1;2
043030170;Nokian 205/45 R 17 XL  88 W   TL;Line # T429061;273228;88,2;75,852;4;0;;-1;2
043030190;Nokian 215/55 R 16 XL  97 W   TL;Line # T429112;266555;82,9;71,294;4;0;;-1;2
043034340;Nokian 175/70 R 14 C  95 S   TL;cLine VAN # T429232;296114;62;53,32;4;0;;-1;2
043034350;Nokian 195/70 R 15 C 104 S   TL;cLine VAN # T429233;297047;59,8;51,428;4;0;;-1;2
043034360;Nokian 205/70 R 15 C 106 S   TL;cLine VAN # T429234;299736;69,5;59,77;4;0;;-1;2
043034390;Nokian 215/65 R 15 C 104 T   TL;cLine VAN # T429239;295618;86,1;74,046;4;0;;-1;2
043034400;Nokian 195/65 R 16 C 104 T   TL;cLine VAN # T429240;299738;70,9;60,974;4;0;;-1;2
043034410;Nokian 205/65 R 16 C 107 T   TL;cLine VAN # T429241;296250;80;68,8;4;0;;-1;2
043034430;Nokian 195/60 R 16 C  99 T   TL;cLine VAN # T429245;296115;82,3;70,778;4;0;;-1;2
043034440;Nokian 215/60 R 16 C 103 T   TL;cLine VAN # T429246;306455;92,6;79,636;4;0;;-1;2
043034450;Nokian 215/60 R 17 C 109 T  (104H) 104H  TL;cLine VAN # T429247;295992;106,4;91,504;4;0;;-1;2
043034470;Nokian 195/75 R 16 C 107 S   TL;cLine CARGO # T429227;297045;63,8;54,868;4;0;;-1;2
043034480;Nokian 205/75 R 16 C 113 S   TL;cLine CARGO # T429228;295612;88,4;76,024;4;0;;-1;2
043034490;Nokian 215/75 R 16 C 116 S   TL;cLine CARGO # T429229;297046;88,8;76,368;4;0;;-1;2
043034500;Nokian 225/75 R 16 C 121 R   TL;cLine CARGO # T429230;299730;97,8;84,108;4;0;;-1;2
043034520;Nokian 235/65 R 16 C 121 R   TL;cLine CARGO # T429244;295990;103,3;88,838;4;0;;-1;2
043034530;Nokian 215/70 R 15 C 109 S   TL;cLine CARGO # T429235;299728;80,7;69,402;4;0;;-1;2
043034540;Nokian 225/70 R 15 C 112 S  (115N) 115N  TL;cLine CARGO # T429236;299733;77,1;66,306;4;0;;-1;2
043034570;Nokian 235/65 R 17 XL 108 V   TL;zLine SUV # T428953;297043;86,6;74,476;4;0;;-1;2
043034580;Nokian 255/60 R 18 XL 112 V   TL;zLine SUV # T429026;309510;102,2;87,892;4;0;;-1;2
043034600;Nokian 235/50 R 19  99 V   TL;zLine SUV # T429030;309251;114,9;98,814;4;0;;-1;2
043034620;Nokian 295/35 ZR21 XL 107 Y   TL;zLine SUV # T429340;309502;176,2;151,532;4;0;;-1;2
043034630;Nokian 295/30 ZR22 XL 103 Y   TL;zLine SUV # T429341;309521;202,6;174,236;4;0;;-1;2
043034640;Nokian 235/60 R 18 XL 107 W   TL;zLine SUV # T429025;299724;105;90,3;4;0;;-1;2
043034650;Nokian 235/55 R 19 XL 105 W   TL;zLine SUV # T429028;295978;117,6;101,136;4;0;;-1;2
